size,duration
20,2
14,1
27,3
18,1
9,1
16,1
11,1
9,1
14,1
8,1
10,1
15,1
16,1
10,1
10,1
15,2
13,1
6,1
14,2
13,1
11,2
18,1
10,1
14,1
30,4
8,1
8,1
13,1
9,1
12,1
9,1
14,1
8,1
10,1
18,2
9,1
9,1
13,1
16,1
16,1
9,1
24,2
12,1
14,2
14,1
9,1
11,1
20,1
16,1
16,2
14,1
14,2
13,1
6,1
16,1
25,1
11,2
8,1
11,1
9,1
22,1
13,1
9,1
5,1
11,1
10,1
10,1
15,1
10,1
14,1
12,1
9,1
12,1
11,1
9,1
13,1
18,1
16,1
7,1
6,1
9,1
25,3
18,1
13,1
10,1
10,1
16,1
24,1
7,1
9,1
12,1
12,1
10,1
11,1
11,1
12,1
12,1
11,1
12,1
15,1
7,1
7,1
16,2
13,1
9,1
18,2
16,1
12,1
12,1
18,2
3,1
14,1
11,1
10,1
19,1
14,1
8,1
14,1
11,1
20,2
11,1
16,1
7,1
14,1
9,1
13,1
15,1
11,1
12,1
14,1
12,1
16,1
18,1
13,1
12,1
12,1
11,1
14,1
7,1
11,1
17,1
10,1
7,1
10,1
10,1
13,1
15,1
11,1
17,2
10,1
15,1
17,1
12,1
14,1
9,1
9,1
11,1
11,1
24,1
18,1
10,1
15,1
16,1
8,1
6,1
9,1
11,1
16,1
18,2
8,1
9,1
18,2
6,1
14,1
12,1
16,1
15,1
10,1
12,1
8,1
17,1
7,1
4,1
10,1
12,1
9,1
15,1
12,1
12,1
12,1
10,1
11,1
20,2
15,2
10,1
9,1
12,1
11,1
12,1
13,2
10,1
16,1
15,2
8,1
10,1
9,1
18,1
9,1
8,1
10,1
14,1
17,1
18,1
24,3
10,1
13,1
20,2
8,1
10,1
12,1
13,1
8,1
12,1
13,1
12,1
12,1
6,1
9,1
10,1
14,1
10,1
17,1
8,1
5,1
14,1
3,1
13,1
11,1
14,1
13,1
12,1
9,1
14,1
16,1
19,1
8,1
7,1
12,1
17,1
9,1
12,1
14,1
14,1
16,2
8,1
12,1
12,1
11,1
8,1
14,1
8,1
12,1
8,1
13,1
15,1
19,1
10,1
16,2
13,1
10,1
13,2
8,1
9,1
8,1
13,1
8,1
11,1
14,1
11,1
10,1
9,1
13,1
11,1
12,1
13,1
16,1
15,1
13,1
3,1
15,1
11,1
16,1
7,1
12,1
12,1
15,1
9,1
13,1
14,1
12,1
19,1
12,1
12,1
8,1
12,1
5,1
16,1
10,1
9,1
9,1
17,2
13,1
4,1
13,1
12,1
16,1
10,1
11,1
13,1
4,1
12,1
25,3
14,1
11,1
10,2
10,1
14,1
20,2
14,1
6,1
8,1
12,1
15,1
18,1
15,1
13,2
11,1
8,1
12,1
9,1
9,1
9,1
8,1
8,1
15,1
11,1
12,1
16,1
12,1
7,1
6,1
11,1
9,1
11,1
17,1
12,1
13,1
11,1
12,1
11,1
11,1
17,1
8,1
10,1
11,1
13,1
7,1
16,1
10,1
14,1
9,1
10,1
16,1
6,1
11,1
11,1
12,1
14,1
13,1
12,1
12,1
7,1
13,1
19,2
19,2
17,2
7,1
19,2
12,1
13,1
16,1
7,1
18,1
14,1
14,1
12,1
14,1
14,1
10,1
11,1
25,2
9,1
21,2
8,1
7,1
9,1
18,1
23,2
12,1
14,1
8,1
19,2
14,1
14,1
11,1
11,1
9,1
16,1
18,2
12,1
12,1
10,1
19,1
12,1
8,1
12,1
9,1
16,1
11,1
17,1
14,1
14,1
9,1
39,4
9,1
8,1
24,3
7,1
9,1
12,1
5,1
12,1
15,1
11,1
8,1
16,1
12,1
12,1
11,1
13,1
11,1
8,1
10,1
16,1
13,1
13,1
9,1
15,1
10,1
16,1
13,2
16,1
14,1
11,1
9,1
11,1
5,1
16,1
22,2
12,1
15,1
11,1
11,1
15,1
6,1
10,1
13,1
15,1
11,1
8,1
19,2
14,1
9,1
11,1
12,1
11,1
15,1
15,1
13,1
12,2
15,1
12,1
13,1
10,1
14,1
9,1
12,1
17,1
8,1
12,1
20,3
8,1
17,1
13,1
10,1
15,1
13,1
10,1
5,1
19,1
13,1
12,1
13,1
12,1
8,1
10,1
18,1
10,1
13,1
9,1
9,1
12,1
9,1
20,1
9,1
7,1
11,1
18,1
17,1
14,1
12,1
8,1
9,1
11,1
9,1
11,1
11,1
4,1
12,1
10,1
13,1
13,1
11,1
11,1
9,1
21,2
15,2
11,1
15,1
11,1
13,1
5,1
10,1
11,1
11,1
18,1
10,1
7,1
14,1
9,1
14,1
21,1
12,1
14,1
10,1
12,1
13,1
13,2
11,1
12,1
13,1
13,1
11,1
17,1
7,1
15,1
12,1
14,1
14,1
13,1
17,1
14,1
8,1
7,1
69,6
26,3
12,1
8,1
15,1
8,1
8,1
10,1
16,1
10,1
11,1
12,1
11,1
23,3
13,1
14,1
11,1
21,2
8,1
13,1
9,1
7,1
9,1
9,1
13,1
9,1
7,1
13,1
15,1
10,1
16,2
12,1
24,3
26,3
10,1
11,1
16,1
12,1
14,1
12,1
16,1
13,1
14,1
6,1
6,1
11,1
16,1
21,1
11,1
9,1
12,1
7,1
19,2
8,1
19,1
17,1
13,1
15,1
10,1
20,1
13,1
11,1
6,1
12,1
16,1
16,1
8,1
14,1
8,1
7,1
17,2
8,1
17,1
10,1
17,1
11,1
7,1
12,1
11,1
14,1
15,1
7,1
11,1
18,2
12,1
8,1
12,1
8,1
19,1
7,1
13,1
13,1
15,1
21,2
11,1
9,1
4,1
13,1
9,1
11,1
16,1
5,1
12,1
22,2
12,1
10,1
13,1
11,1
8,1
16,1
10,1
10,1
8,1
8,1
19,2
14,1
11,2
9,1
18,1
9,1
14,1
9,1
36,3
11,1
13,1
48,5
5,1
15,1
12,1
15,1
13,1
18,1
11,1
12,1
13,1
18,1
10,1
9,1
9,1
12,1
9,1
19,1
11,1
9,1
18,1
15,1
6,1
14,1
13,1
9,1
14,1
19,2
13,1
13,1
7,1
12,1
12,1
8,1
8,1
14,1
9,1
9,1
10,1
6,1
16,1
14,1
15,1
15,1
13,1
13,1
13,1
11,1
6,1
10,1
15,1
11,1
11,1
10,1
12,1
12,1
10,1
9,1
10,1
6,1
9,1
12,1
15,1
5,1
20,2
17,2
8,1
19,1
10,1
9,1
7,1
16,1
9,1
17,1
7,1
13,1
11,1
9,1
13,1
19,1
12,1
5,1
13,1
7,1
17,1
12,1
20,1
7,1
15,1
9,1
12,1
13,1
14,1
14,2
11,1
14,1
7,1
11,1
13,1
12,2
12,1
11,1
14,1
10,1
7,1
17,2
21,1
10,1
18,2
13,1
11,1
15,2
9,1
17,1
11,1
7,1
14,1
10,1
12,1
18,1
6,1
15,2
12,1
18,2
9,1
14,1
10,1
18,1
15,1
10,1
11,1
11,1
12,1
9,1
17,1
10,1
12,1
6,1
14,1
9,1
9,1
13,1
15,1
11,1
19,1
7,1
22,2
22,2
13,1
17,2
11,1
7,1
10,1
8,1
13,1
9,1
11,1
18,1
10,1
9,1
14,1
10,1
10,1
13,1
15,2
14,1
8,1
17,1
9,1
11,1
13,1
14,1
8,1
13,1
16,1
10,1
12,1
39,4
9,1
10,1
12,1
14,1
12,1
8,1
10,1
14,1
11,1
13,1
11,1
5,1
12,1
10,1
16,1
13,1
15,1
18,2
9,1
8,1
16,2
16,1
9,1
9,1
13,1
15,1
16,1
13,1
16,2
19,2
13,1
7,1
15,1
7,1
19,1
11,1
10,1
13,1
5,1
12,1
9,1
6,1
17,1
17,1
19,2
8,1
12,1
13,1
19,2
11,1
7,1
13,1
19,2
11,1
16,1
12,1
16,1
25,3
6,1
11,1
13,1
20,2
9,1
16,1
11,1
17,1
8,1
8,1
10,1
13,1
15,1
9,1
12,1
11,1
11,1
14,1
15,1
17,1
12,1
4,1
18,1
16,1
11,1
9,1
12,1
9,1
18,1
5,1
12,1
15,1
16,1
8,1
6,1
10,1
16,1
10,1
10,1
12,1
13,1
7,1
7,1
2,1
18,2
14,1
10,1
11,1
16,1
9,1
20,1
9,1
13,1
8,1
9,1
13,1
10,1
19,2
8,1
13,1
12,1
18,1
11,1
14,1
9,1
8,1
29,2
13,1
9,1
10,1
10,1
21,1
16,1
11,1
9,1
18,1
11,1
15,1
8,1
10,1
9,1
9,1
13,1
10,1
8,1
12,1
17,1
10,1
15,1
8,1
6,1
12,1
17,1
10,1
13,1
18,1
10,1
13,1
12,1
14,1
13,1
10,1
6,1
7,1
10,1
11,1
12,1
16,1
9,1
11,1
14,1
18,1
6,1
11,1
12,1
6,1
9,1
12,1
13,1
7,1
15,1
15,1
16,1
8,1
9,1
7,1
14,1
11,1
12,1
21,2
9,1
8,1
11,1
12,1
16,1
12,1
10,1
16,1
7,1
11,1
11,1
13,1
13,1
17,1
10,1
24,2
11,1
20,2
14,1
8,1
8,1
11,1
11,1
14,1
14,1
16,1
9,1
20,1
12,1
15,1
13,1
11,1
16,1
15,1
7,1
13,1
9,1
11,1
12,1
13,1
18,1
14,1
7,1
11,1
14,2
9,1
12,1
12,1
18,2
11,1
14,1
6,1
8,1
16,1
9,1
13,1
9,1
15,1
9,1
12,1
13,1
10,1
13,1
12,1
13,1
5,1
7,1
10,1
18,1
12,1
10,1
20,2
12,1
19,1
14,1
13,1
7,1
10,1
16,1
7,1
16,1
10,1
9,1
13,1
9,1
11,1
14,1
10,1
7,1
7,1
8,1
15,1
14,1
8,1
5,1
13,1
12,1
13,2
9,1
17,1
13,1
9,1
11,1
12,1
9,1
9,1
14,1
8,1
15,1
16,1
12,1
20,1
7,1
17,1
13,1
12,1
7,1
7,1
14,1
30,3
12,1
10,1
16,1
8,1
15,2
11,1
11,1
11,1
5,1
14,1
11,1
9,1
17,1
9,1
18,2
12,1
14,1
7,1
18,1
9,1
11,1
9,1
8,1
12,1
13,1
11,1
9,1
8,1
10,1
15,1
9,1
17,1
5,1
9,1
8,1
10,1
14,1
13,1
5,1
15,1
11,1
8,1
12,1
11,1
11,1
9,1
14,1
11,1
13,2
9,1
13,1
18,1
12,1
13,2
12,1
12,1
12,1
14,1
7,1
10,1
13,1
14,1
13,1
12,1
10,1
10,1
14,1
10,1
12,1
13,2
13,1
7,1
13,1
13,1
9,1
10,1
8,1
13,1
7,1
9,1
13,1
11,1
14,1
10,1
13,1
9,1
4,1
14,1
10,1
10,1
9,1
10,1
9,1
16,1
14,1
12,1
10,1
13,1
6,1
50,5
8,1
8,1
9,1
9,1
12,1
9,1
12,1
13,1
15,1
12,1
16,1
9,1
11,1
9,1
19,1
10,1
14,1
12,1
14,1
13,1
20,1
10,1
21,2
9,1
15,1
9,1
21,2
11,1
13,1
15,2
9,1
12,1
10,1
13,1
11,1
13,1
12,1
8,1
15,1
14,1
16,1
14,1
11,1
11,1
19,3
17,1
13,1
14,1
13,1
15,1
9,1
7,1
15,2
16,1
10,1
18,2
17,1
9,1
14,1
7,1
20,1
11,1
8,1
15,1
7,1
13,1
12,1
17,1
14,1
21,3
16,1
9,1
13,1
14,1
11,1
10,1
8,1
13,2
21,2
13,1
10,1
17,1
18,1
16,1
13,1
11,1
15,2
11,1
11,1
18,1
12,1
13,1
18,1
6,1
16,1
7,1
9,1
10,1
10,1
17,1
10,1
16,1
13,1
14,1
13,1
12,1
13,1
9,1
14,1
11,1
11,1
10,1
12,1
14,1
13,1
10,1
18,1
14,1
12,1
10,1
12,1
10,1
17,1
12,1
19,2
27,3
14,1
8,1
12,1
13,1
17,2
9,1
19,2
10,1
9,1
8,1
16,2
15,1
9,1
14,1
9,1
16,2
10,1
13,1
11,1
10,1
6,1
17,2
12,1
14,1
16,1
14,1
15,1
17,1
12,1
15,1
10,1
16,1
12,1
12,1
13,1
13,1
10,1
15,1
13,1
11,1
11,1
12,1
12,1
10,1
17,2
19,2
11,1
11,1
9,1
12,1
13,1
15,1
4,1
14,1
17,2
9,1
13,1
13,1
19,1
17,2
20,2
15,1
12,1
11,2
9,1
6,1
15,1
15,1
18,1
12,1
9,1
20,1
13,1
14,1
7,1
13,1
9,1
18,2
11,1
9,1
19,1
7,1
9,1
5,1
11,1
13,1
17,1
11,1
8,1
17,1
16,1
7,1
13,1
14,1
11,1
14,1
10,1
16,1
16,1
9,1
8,1
12,1
14,1
12,1
15,1
10,1
11,1
9,1
11,1
9,1
11,1
9,1
10,1
9,1
10,1
8,1
14,1
13,1
6,1
17,1
17,2
12,1
21,2
5,1
12,1
7,1
9,1
11,1
9,1
18,1
11,1
7,1
11,1
15,1
10,1
6,1
11,1
11,1
11,1
10,1
12,1
10,1
8,1
14,2
8,1
12,1
17,1
16,1
16,1
14,1
13,1
11,1
13,2
16,1
16,2
13,1
12,1
10,1
12,1
14,1
14,1
9,1
13,1
17,1
29,3
13,1
28,3
18,1
11,1
17,2
12,1
15,1
15,1
11,1
12,1
16,1
13,1
13,1
11,1
16,1
11,1
12,1
15,1
7,1
13,1
11,1
7,1
11,1
11,1
13,1
23,2
15,1
11,1
9,1
11,1
9,1
13,2
14,1
10,1
14,1
14,1
6,1
13,1
15,1
13,1
12,1
28,3
13,2
10,1
12,1
18,1
13,1
13,1
7,1
17,1
14,1
16,1
15,1
6,1
16,1
14,1
11,1
14,1
13,1
12,1
10,1
11,1
17,2
11,1
11,1
11,1
13,1
10,1
10,1
19,1
11,1
8,1
12,1
11,1
10,1
9,1
8,1
14,1
10,1
9,1
10,1
7,1
17,1
8,1
9,1
10,1
12,1
18,2
11,1
10,1
15,1
7,1
18,1
10,1
12,1
13,1
8,1
11,1
11,1
15,1
14,1
13,1
7,1
9,1
18,1
11,1
15,1
14,1
12,1
18,1
7,1
10,1
12,1
10,1
13,1
10,1
12,1
24,2
19,2
7,1
6,1
11,1
9,1
17,1
7,1
10,1
10,1
14,1
19,1
9,1
14,2
10,1
11,1
12,1
12,1
12,1
11,1
7,1
9,1
17,2
13,1
13,1
12,1
16,1
11,1
8,1
14,1
14,1
13,1
12,1
11,1
14,1
9,1
12,1
17,2
11,1
12,1
13,1
11,1
20,2
13,2
17,1
16,1
9,1
22,3
22,2
10,1
10,1
14,1
12,1
9,1
14,1
14,1
12,1
17,1
10,1
7,1
10,1
18,2
7,1
9,1
19,1
16,1
12,1
19,1
9,1
12,1
16,1
11,1
12,1
14,1
10,1
12,1
8,1
12,1
15,1
16,1
8,1
13,1
16,1
18,1
16,1
15,1
15,1
12,1
12,1
15,1
8,1
15,2
10,1
8,1
20,2
9,1
9,1
11,1
12,1
10,1
10,1
11,1
13,1
11,1
10,1
10,1
13,1
15,1
10,1
14,1
14,1
11,1
10,1
8,1
13,1
11,1
13,1
12,1
20,1
12,2
11,1
11,1
15,1
10,1
19,1
10,1
14,1
21,2
11,1
11,1
3,1
11,1
12,1
13,1
19,2
14,2
12,1
13,1
12,1
6,1
17,2
12,1
18,2
10,1
22,2
11,1
18,1
13,1
13,1
10,1
11,1
10,1
15,1
13,1
8,1
19,1
12,1
8,1
10,2
10,1
16,2
18,2
11,1
8,1
12,1
13,1
17,1
17,2
5,1
11,1
10,1
14,1
13,1
9,1
20,1
9,1
10,1
11,1
21,1
11,1
13,1
11,1
14,1
13,1
11,1
16,1
23,2
17,2
13,1
6,1
15,1
12,1
10,1
7,1
7,1
11,1
8,1
15,1
13,1
11,1
13,1
16,1
12,1
7,1
19,2
10,1
13,1
15,2
18,2
14,1
16,1
12,1
7,1
30,3
9,1
13,2
11,1
15,1
14,2
42,4
11,1
10,1
10,1
17,2
16,1
7,1
11,1
14,1
14,1
12,1
7,1
7,1
10,1
11,1
12,1
12,1
15,1
18,1
14,1
12,1
14,1
10,1
15,1
11,1
7,1
15,1
16,1
14,1
10,1
19,1
7,1
9,1
15,1
16,1
8,1
6,1
12,1
9,1
16,1
10,1
13,1
11,1
11,1
18,2
16,1
10,1
21,2
9,1
21,1
14,1
13,1
12,1
13,1
10,1
12,1
14,1
18,1
13,1
15,1
9,1
14,1
11,1
9,1
15,1
10,1
13,1
17,1
10,1
6,1
18,1
17,1
13,1
11,1
15,1
11,1
9,1
10,1
15,2
12,1
14,1
9,1
32,3
11,1
21,2
11,1
12,1
12,1
9,1
10,1
11,1
11,1
10,1
13,1
9,1
9,1
9,1
17,1
11,1
13,1
12,1
14,1
11,1
16,1
13,1
14,1
15,1
8,1
13,1
18,2
10,1
21,1
14,1
14,1
13,1
24,2
8,1
12,1
11,1
25,2
8,1
13,1
11,1
13,1
17,2
10,1
10,1
14,1
11,1
21,2
10,1
12,1
10,1
13,1
10,1
11,1
12,1
12,1
11,1
10,1
11,1
13,1
9,1
11,1
10,1
12,1
13,1
12,1
8,1
9,1
13,1
12,1
12,1
12,1
14,1
10,1
15,1
12,1
8,1
13,1
5,1
7,1
10,1
12,1
10,1
4,1
12,1
19,1
13,1
12,1
12,1
20,1
17,1
11,1
10,1
15,2
21,1
12,1
10,1
8,1
12,1
11,1
6,1
11,1
18,1
16,1
12,1
6,1
12,1
8,1
13,1
7,1
10,1
9,1
21,2
11,1
14,1
15,1
12,1
10,1
8,1
16,1
14,1
11,1
10,1
11,1
11,1
22,3
17,1
18,1
21,2
12,1
15,1
8,1
18,2
10,1
10,1
11,1
16,1
13,1
15,1
8,1
8,1
14,1
12,1
7,1
12,1
12,2
8,1
11,1
11,1
17,1
12,1
12,1
13,1
9,1
11,1
7,1
10,1
14,2
8,1
20,2
11,1
11,1
15,1
16,1
11,1
20,1
8,1
21,3
9,1
18,1
6,1
8,1
13,1
10,1
10,1
6,1
13,1
17,2
10,1
17,2
14,1
7,1
8,1
14,1
11,1
12,1
20,2
10,1
14,1
16,1
10,1
8,1
11,1
11,1
12,1
14,1
9,1
13,1
15,1
12,1
15,1
8,1
11,2
16,1
17,1
10,1
24,2
14,1
11,1
13,1
9,1
16,1
11,1
13,1
18,2
12,1
15,1
7,1
14,1
12,1
24,3
8,1
10,1
14,1
14,1
14,1
12,1
14,1
11,1
10,1
8,1
10,1
12,1
7,1
26,2
11,1
16,1
13,1
15,1
17,2
16,1
15,1
14,1
13,1
12,1
12,1
15,1
12,1
13,1
9,1
10,1
7,1
8,1
12,1
16,2
4,1
11,1
13,1
13,1
8,1
4,1
14,1
10,1
14,1
13,1
8,1
9,1
17,1
29,2
12,1
8,1
8,1
12,1
6,1
14,1
10,1
14,1
15,1
14,1
10,1
9,1
9,1
11,1
9,1
9,1
16,1
10,1
15,1
20,1
15,1
12,1
10,1
7,1
15,1
8,1
20,1
13,1
11,1
13,1
10,1
10,1
11,1
13,1
12,1
13,1
14,2
16,1
12,1
13,1
16,2
14,1
17,2
8,1
13,1
9,1
12,1
6,1
11,1
10,1
13,1
10,1
14,1
11,1
13,1
11,1
12,1
9,1
12,1
13,1
12,1
11,1
29,3
14,1
9,1
10,1
10,1
10,1
18,1
13,1
12,1
13,1
9,1
20,2
10,1
11,1
17,1
20,2
8,1
12,1
9,1
15,1
14,1
19,1
14,1
8,1
13,1
21,2
12,1
26,4
9,1
11,1
16,1
16,2
17,1
11,1
9,1
6,1
5,1
16,1
10,1
5,1
6,1
7,1
20,2
12,1
11,1
15,1
19,1
11,1
9,1
14,1
9,1
12,1
17,1
13,1
20,2
6,1
11,1
15,1
16,2
18,1
9,1
8,1
11,1
10,1
15,2
19,1
9,1
13,1
12,2
19,1
10,1
15,1
17,1
11,1
13,1
13,1
13,1
15,2
15,1
18,1
9,1
7,1
11,1
14,1
15,1
10,1
14,1
10,1
9,1
13,1
15,1
13,1
10,1
12,1
13,1
18,1
10,1
6,1
14,1
13,1
21,2
10,1
12,1
11,1
15,1
15,1
11,1
11,1
12,1
8,1
10,1
18,2
9,1
7,1
12,1
9,1
12,1
17,2
13,1
12,1
12,1
13,1
14,1
8,1
12,1
13,1
12,1
13,1
12,1
7,1
17,2
14,1
14,1
22,2
9,1
9,1
10,1
17,1
13,1
18,2
10,1
10,1
21,2
12,1
8,1
12,1
10,1
15,1
8,1
20,2
16,1
12,1
11,1
15,2
11,1
12,1
18,1
6,1
14,1
10,1
21,2
11,1
14,1
10,1
10,1
19,2
12,1
10,1
10,1
5,1
